year,quarter,revenue,year_deal,month_deal,price,LTM,multiplier,age,ID,index,name,type,years_remaining
2023,1,6015,2024,3,51100,21658,2.36,1.5,5768,2516,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,2,5162,2024,3,51100,21658,2.36,1.5,5768,2516,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,3,3050,2024,3,51100,21658,2.36,1.5,5768,2516,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,4,2456,2024,3,51100,21658,2.36,1.5,5768,2516,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2022,3,13685,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2022,4,7430,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,1,6015,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,2,5162,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,3,3050,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2023,4,2456,2024,7,62800,16683,3.76,2,5768,2428,"Kane Brown's Grand"" - Songwriter Royalties""",Life of Rights,70
2016,2,0,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2016,2,0,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2016,3,2,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2016,3,2,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,2,8,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,2,8,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,3,282,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,3,282,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,4,1122,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2017,4,1122,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,1,480,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,1,480,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,2,400,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,2,400,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,3,264,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,3,264,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,4,240,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2018,4,240,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,1,146,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,1,146,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,2,374,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,2,374,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,3,200,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,3,200,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,4,698,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2019,4,698,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,1,122,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,1,122,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,2,158,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,2,158,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,3,1758,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,3,1758,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,4,1470,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2020,4,1470,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,1,674,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,1,674,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,2,466,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,2,466,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,3,644,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,3,644,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,4,322,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2021,4,322,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,1,1320,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,1,1320,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,2,1218,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,2,1218,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,3,224,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,3,224,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,4,290,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2022,4,290,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,1,1378,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,1,1378,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,2,432,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,2,432,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,3,510,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,3,510,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,4,952,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2023,4,952,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2024,1,1044,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2024,1,1044,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2024,2,642,2024,11,10799,1677,6.44,4.02,5763,2527,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2024,2,642,2024,11,14000,1924,7.28,4.15,5763,2431,"Tisoki, Aitana, Cami + More - Songwriting Royalties",30-Year,30
2009,4,296,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2009,4,296,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,1,464,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,1,464,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,2,212,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,2,212,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,3,244,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,3,244,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,4,340,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2010,4,340,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,1,280,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,1,280,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,2,378,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,2,378,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,3,548,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,3,548,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,4,386,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2011,4,386,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,1,336,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,1,336,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,2,758,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,2,758,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,3,146,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,3,146,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,4,192,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2012,4,192,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,1,140,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,1,140,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,2,202,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,2,202,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,3,184,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,3,184,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,4,232,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2013,4,232,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,1,210,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,1,210,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,2,134,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,2,134,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,3,146,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,3,146,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,4,154,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2014,4,154,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,1,318,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,1,318,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,2,244,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,2,244,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,3,228,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,3,228,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,4,242,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2015,4,242,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,1,372,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,1,372,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,2,350,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,2,350,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,3,390,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,3,390,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,4,374,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2016,4,374,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,1,414,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,1,414,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,2,382,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,2,382,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,3,434,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,3,434,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,4,676,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2017,4,676,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,1,536,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,1,536,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,2,514,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,2,514,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,3,832,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,3,832,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,4,1900,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2018,4,1900,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,1,1870,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,1,1870,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,2,740,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,2,740,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,3,860,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,3,860,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,4,762,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2019,4,762,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,1,798,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,1,798,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,2,604,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,2,604,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,3,598,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,3,598,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,4,840,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2020,4,840,2024,11,24500,2349,10.43,25.72,5762,2433,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
2021,1,574,2024,11,17500,1481,11.82,22.33,5762,3262,"R&B Songwriter Royalties: Case, Mary J. Blige, & Foxy Brown",Life of Rights,70
